source_row,warehouse,warehouse_name,barcode,name,stock_amount,price
4068,8,לשם,7290018720394,"גלילי וופל במילוי שוקולד ""השחר""",17,10.9
4069,8,לשם,7290018972106,כרובית מצופה 500ג',17,35.9
4070,8,לשם,7290019056478,ספרינג טי אפרסק 1.5 לי' יפאורה,17,7.9
4071,8,לשם,7290019481478,שקיות אשפה טיטניום עם ידיות 25 יח 75*90,17,12.9
4072,8,לשם,7290019500803,פירורי לחם פנקו,17,9.9
4073,8,לשם,7290019500834,תבניות אפייה לבבות מס 16,17,10.9
4074,8,לשם,7290019603467,גריל בשר שקית 80 גרם,17,6.9
4075,8,לשם,7290019603528,שוקו של מיה 800 ג',17,19.9
4076,8,לשם,7290019635215,ברי צרפתי 130 גרם,17,19.9
4077,8,לשם,7290020238009,עדשי שוקולד צנצנת 180 גרם,17,18.9
4078,8,לשם,7290020527134,גביע גומי לב אפרסק 200 גרם,17,11.9
4079,8,לשם,7290067642005,"בירה גולדסטאר סלאוברו, 330 מ""ל",17,9.9
4080,8,לשם,7290104960338,תחליב רחצה נקה 7 אלוורה,17,12.9
4081,8,לשם,7290106411890,שטיח חמוץ 25 גר` טנטה,17,1.5
4082,8,לשם,7290106572027,לחמית 5 דגנים 190 גר',17,10.9
4083,8,לשם,7290107244299,נפנף,17,4.9
4084,8,לשם,7290108352641,מטליות הפלא 3(סנו),17,14.9
4085,8,לשם,7290108352672,מטליות הפלא לרצפה 2 יח(סנו),17,20.9
4086,8,לשם,7290108356120,תחליב רחצה כיף קוקוס 700 מל,17,12.9
4087,8,לשם,7290108356939,שמפו מזין נקה 7,17,11.9
4088,8,לשם,7290108357295,סנו אוקסיגן מסיר כתמים לכביסה לבנה 750מל,17,19.9
4089,8,לשם,7290108358872,סנו סושי כיסוי ניילון עם גומי למגש XL 20 יחידות,17,18.9
4090,8,לשם,7290109923130,מדליק פחמים הפי 24 יח,17,9.9
4091,8,לשם,7290110002244,ממרח תמרים 450 גר B&D,17,15.9
4092,8,לשם,7290110114398,"NM סודה לימון עדין 250 מ""ל",17,4.5
4093,8,לשם,7290111346118,רביעית מגבונים מהדורת דיסני מבושם האגיס,17,24.9
4094,8,לשם,7290112340276,פינוקיות קרם קפה נמס 200 גר,17,13.9
4095,8,לשם,7290112490216,נמס בכוס בטעם עוף (שופרסל),17,8.9
4096,8,לשם,7290112492487,שמפו שמן מרוקאי פינוק,17,14.9
4097,8,לשם,7290114604932,רוטב ברביקיו דבש,17,13.9
4098,8,לשם,7290114605557,קוקי נייר עטיפה לסנדוויץ חדש,17,14.9
4099,8,לשם,7290115203295,פרפקטו פסטה ריציאולי מהדורה 12 -500 גרם,17,11.9
4100,8,לשם,7290115670578,ממרחית חלבי,17,14.9
4101,8,לשם,7290116536934,מרכך כביסה בדין אקסטרא זר הרמוניה 960 מל,17,19.9
4102,8,לשם,7290116933825,"משקה יופלה בקרטון תות בננה 750 מ""ל",17,16.9
4104,8,לשם,7290117265581,עוגיות בטעם חמאה 100 גר',17,7.9
4105,8,לשם,7290118420811,פריכיות פיטנס דקות מיקס 3 דגנים אפונה וסלק,17,13.9
4106,8,לשם,7290118424956,פיטנס THUN מיני רוזמרין,17,13.9
4107,8,לשם,7290118429135,"אסם רוטב טריאקי כלפ 290 מ""ל",17,16.9
4108,8,לשם,7290119377053,ממרח פסק זמן 500 גרם,17,28.9
4109,8,לשם,7290121160261,"חרדל דיג'ון לחיץ ""מאסטר שף"" כשל""פ",17,12.9
4110,8,לשם,7290122150018,סנו פרש מטליות לחות לרצפה בניחוח מרכך כביסה ריצפז בייב,17,13.9
4111,8,לשם,7296051088989,מלחיה זכוכית עם מכסה נירוסטה,17,5.9
4112,8,לשם,7613035809857,פרפקטו רוטב עגבניות לפסטה אוסם,17,11.9
4113,8,לשם,7702174068826,לקקון פירות,17,12.9
4114,8,לשם,7791293048901,"אקס 150מ""ל 1729 אדום",17,13.5
4115,8,לשם,7896423405491,חטיף טוויקס טריפל שוקולד 40 גרם,17,10.9
4116,8,לשם,8000500289877,פררו קינדר שוקו בון לבן 200 גרם,17,24.9
4117,8,לשם,8001090899194,תחבושות אולוויז פלטינום נורמל 24 יח',17,23.9
4118,8,לשם,8005110001772,רסטרטו רוטב עגבניות לפסטה פיצולוטו,17,17.9
4119,8,לשם,8006540352960,טמפונים טמפקס פרל סופר רגולר 20 יח,17,26.9
4120,8,לשם,8714789303925,מברשת שיניים סנסיטיב,17,24.9
4121,8,לשם,8720181057946,דאורדורנט ספריי אקס אפולו,17,17.9
4123,8,לשם,918,מנגו מובחר(ביכורי שדה),16.945,34.9
4124,8,לשם,862,לימון סיני חמדת,16.475,19.9
4125,8,לשם,878,קוקוס (חמדה),16,8.9
4126,8,לשם,3002,ביצים קדומים L30,16,44
4127,8,לשם,956710,מיני מילקי בודד,16,2.5
4128,8,לשם,996018,חסה חסלט,16,8.9
4129,8,לשם,18000703494,פילסברי תערובת לעוגת וניל,16,22.9
4130,8,לשם,41190084319,דגנים כריות תירס 340 גר',16,33.9
4131,8,לשם,64144090020,תרסיס פאם שמן זית *12,16,22.9
4132,8,לשם,72600062863,הר חטיף גבינה בטעם קרולינה ריפר 170 גרם,16,22.9
4133,8,לשם,598121539320,"פטיש דגל ישראל 30 ס""מ",16,5.9
4134,8,לשם,693493144124,מארס מיני מיקס,16,2
4135,8,לשם,710497228985,בקבוק אבקה עם קש דובדבן 10 גרם,16,1.5
4136,8,לשם,710497228992,בקבוק אבקה עם קש תות 10 גרם,16,1.5
4137,8,לשם,788364066459,גומי מקלות גל חמוץ בטעם פטל 96 גר',16,10.9
4138,8,לשם,4007593440004,מחדד מיכל גרמני אייזן זוהר מרכז הייר,16,6.9
4139,8,לשם,4011800632519,חטיף דגנים עם שוקולד חלב וקוקוס שישיה 6 * 25 גרם,16,16.9
4140,8,לשם,4017100364112,עוגיות סנדביץ קקאו 220 גר' גוילי,16,12.9
4141,8,לשם,5000159560498,מאגדת סניקרס 5 יח 250 גרם,16,19.9
4142,8,לשם,5010182998861,דאק זוג ירוק 750*6 (גבי ),16,11.9
4143,8,לשם,5410316983693,וודקה סמירנוף אייס (קולה ),16,15.9
4144,8,לשם,7160589856238,גומיות מיני (ידיד ),16,3.9
4145,8,לשם,7290000023083,"ערק אשקלון 700 מ""ל (טמפו )",16,66.9
4146,8,לשם,7290000024202,יין רזרב קברנה סובניון ברקן 750 מל,16,44.9
4147,8,לשם,7290000122830,רוטב סצ'ואן בקבוק 370 מל' (תלמה ),16,15.9
4148,8,לשם,7290000197753,נילונית זוגי אנטי בקטריאלית (ילג),16,15.9
4149,8,לשם,7290000311807,וופל מן אגוזים 200 גר,16,9.9
4150,8,לשם,7290000341071,בדין בייבי 2 לי' תלמה,16,27.9
4151,8,לשם,7290000453439,בצק עלים מצונן (שטראוס),16,16.9
4152,8,לשם,7290000453897,מרגרינה בטעם חמאה 200 גרם,16,7.9
4153,8,לשם,7290001041291,סוכריה על מקל 70 יח',16,22.9
4154,8,לשם,7290001247105,ספרינג אפרסק.1 ליטר(יפאו),16,6.9
4155,8,לשם,7290001594254,"פריגת אשכוליות 330 מ""ג12 יח' (קוקה)",16,7.9
4156,8,לשם,7290001759844,רעשן פלסטיק קטן (מרכז הנייר ),16,2
4157,8,לשם,7290002319160,אפונה יבשה 500גר' (מיה),16,6.9
4158,8,לשם,7290002345022,אנטריקוט דק דק 250 ג(צח),16,24.9
4159,8,לשם,7290002404965,יין מוריה 750 מל,16,18.9
4160,8,לשם,7290002780649,טבעות ירוק בני דרום,16,10.9
4161,8,לשם,7290002814849,סבון אסלה ניתלה כחול שלישיה סנט מוריץ,16,12.5
4162,8,לשם,7290003078042,אריסה 250 ג(תבליני),16,19.9
4163,8,לשם,7290003078738,לימון כבוש,16,19.9
4164,8,לשם,7290003318100,וופל מנעמים זהב שוקולד (קואופ ),16,4.9
4165,8,לשם,7290003438082,חזרת אוליביה מצונן 180ג,16,12.9
4166,8,לשם,7290005423734,מקסימה מרכך כביסה אולט' פרש 4ל',16,23.9
4167,8,לשם,7290005428388,קפסולות לכביסה סילקה,16,36.9
4168,8,לשם,7290005938238,צ'ימיציורי רוטב ארגנטינאי 12 יח (נטו ),16,18.9
4169,8,לשם,7290006666437,טורקי 300 גרם,16,22.9
4170,8,לשם,7290006873552,"יין פרימיום בלנד יין אדום יבש 750 מ""ל",16,69.9
4171,8,לשם,7290008335553,קובה בשר 600 גר' (צח ),16,14.9
4172,8,לשם,7290011249212,עלמה וופל לימון בלגי 200ג,16,3.9
4173,8,לשם,7290011570644,קמח ללא גלוטן `כרגיל`,16,23.9
4174,8,לשם,7290011587307,ארטישוק תחתיות תומר,16,14.9
4175,8,לשם,7290011876388,קציצות עוף ובקר12 יח 600(תנב),16,36.9
4176,8,לשם,7290011877866,אבקת כביסה מקסימה מאסק 6 קג,16,54.9
4177,8,לשם,7290012019012,אספרגוס לבן שלם 330גר' תומר ילג,16,11.9
4178,8,לשם,7290012313882,"שעועית לבנה ברוטב עגבניות ""קבוצת יבנה""",16,8.9
4179,8,לשם,7290012413643,תה ירוק קמומיל ויסוצקי,16,23.9
4180,8,לשם,7290012962950,שלישיית מטליות מיקרופייבר לרצפה(אינטרסן),16,22.9
4181,8,לשם,7290013117427,בצק פריך למאפים מלוחים ומתוקים 10 (תנ),16,24.9
4182,8,לשם,7290013195289,רולדה ירושלמי 500 גרם דגי מלכות(רוזנרס),16,26.9
4183,8,לשם,7290013268839,פוליויקס פרקט מלון,16,23.9
4184,8,לשם,7290013269300,נילון נצמד150 מטר(קואופ),16,29.9
4185,8,לשם,7290013584823,פריגת לימונענע 330 מל(קוקה),16,7.9
4186,8,לשם,7290014126343,בישקוטים בונומי וניל קקאו,16,9.9
4187,8,לשם,7290014472990,ממרח שקדים 100% 'שקדיה',16,29.9
4189,8,לשם,7290015381369,כביסכל מבשם- רוז 750 מ''ל,16,25.9
4190,8,לשם,7290015858243,עללחם ממרח צימיצורי 180 גר,16,19.9
4191,8,לשם,7290015860956,תערובת להכנת בראוניז כרגיל,16,23.9
4192,8,לשם,7290015968942,מפיות מודפס,16,5.9
4193,8,לשם,7290016096491,טונה פילטונה(ילג),16,14.9
4194,8,לשם,7290017324692,"יין שרדונה 2023 375 מ""ל",16,29.9
4195,8,לשם,7290018071199,שקיות ריצרץ,16,11.9
4196,8,לשם,7290018204283,כוס יהלום ורוד 40 יח,16,8.9
4197,8,לשם,7290018441251,מאגדת סנדוויץ שוקולד בראוניס 2.16 יחידות,16,29.9
4198,8,לשם,7290018441534,מאגדת בן&גריס בצק עוגיות סנדוויץ,16,29.9
4199,8,לשם,7290018471401,F&V אננס בננה כורכום 1 ליטר(יפאורה),16,11.9
4200,8,לשם,7290018500484,לחמניות אמריקה ארוכות - 6 יח,16,19.9
4201,8,לשם,7290018608449,תבניות אינגליש ענק מקרטון 3 יח,16,9.9
4202,8,לשם,7290018925881,מיץ תפוזים וגזר,16,10.9
4203,8,לשם,7290019153252,שוופס סודה תפוח 1.5 לי רביעיה (פיאורה',16,14.9
4204,8,לשם,7290019153306,שוופס סודה תפוח 1.5 ליטר,16,4.9
4207,8,לשם,7290020238306,שעועית אדומה מובחרת 500 גרם מיה,16,14.9
4208,8,לשם,7290020238702,מארז תן צ'אפ צ'יפס ברביקיו 15 גרם,16,9.9
4209,8,לשם,7290102032334,קפה נמס וניל 200 גר' עלית,16,29.9
4210,8,לשם,7290104961991,אל סבון נקה שלישיה,16,18.9
4211,8,לשם,7290105691712,עוגיות הפסקת קפה חיטה מלאה אוסם,16,11.9
4212,8,לשם,7290105692474,"עוגת בראוניס קוקוס כשל""פ (אוסם)",16,19.9
4213,8,לשם,7290106520905,סלט טורקי שוק (שטראוס),16,20.9
4214,8,לשם,7290106571945,פיטנס עוגיות שוקולד מריר 180 גר'*12 (אוס,16,13.9
4215,8,לשם,7290108354072,"קרליין 10 מסכה שמן ארגן 500 מ""ל",16,49.9
4216,8,לשם,7290108354966,3 מגבוני אורנים כללי,16,24.9
4217,8,לשם,7290108359251,כרית חלומית 4 יח,16,12.9
4218,8,לשם,7290108502145,קירור גבינת צדר בשלה פרוסות 150 גרם,16,22.9
4219,8,לשם,7290108504347,עלי גפן ממולאים באורז פיקנטי 400 גרם,16,19.9
4220,8,לשם,7290109580890,בשר מפורק מוכן לאכילה זוגלובק 240 גרם,16,39.9
4221,8,לשם,7290110115876,סודה קינלי 1.5 לי'*9 (קולה ),16,4.9
4222,8,לשם,7290110323592,יופלה גו יוגורט לייט אפרסק 200 גר,16,7.5
4223,8,לשם,7290110557478,חומוס גלילי,16,17.9
4224,8,לשם,7290110559007,שעועית חומה 380ג,16,6.9
4225,8,לשם,7290112491701,ברנפלקס ריבועי חלבון בדצ 375 גר',16,29.9
4226,8,לשם,7290115203172,במבה פרו 80 גר,16,5.9
4227,8,לשם,7290116534619,גרנולה בתוספת חלבון שוקולד מריר ואוגוזי קשיו,16,17.9
4228,8,לשם,7290116535388,קורנפלקס דבש כשלפ 300 גרם,16,20.9
4229,8,לשם,7290116536590,רוטב פיצה 300 גרם קנור,16,14.9
4230,8,לשם,7290117266205,טבעות דגנים עם דבש ללא גלוטן 350 גר',16,14.9
4231,8,לשם,7290118420347,חטיפי קרקר ביסלי בצל 150 גרם,16,13.9
4232,8,לשם,7290118426653,פיטנס עוגיות מיני שוקולד מריר 24*80גרם,16,7.9
4233,8,לשם,7290118427544,נודלס אטריות ביצים דקות 350 גרם,16,18.9
4234,8,לשם,7290118428657,פרפקטו פסטה קונצ'יליוני 400 גרם,16,16.9
4235,8,לשם,7290119377657,שוקולד פרה קראנץ בראונניז(שטראוס),16,9.9
4236,8,לשם,7290119776542,"שוופס אלכוהול אבטיח 280 מ""ל",16,15.9
4237,8,לשם,7290119776993,שוופס סודה ענבים 1.5 לי רביעייה,16,14.9
4238,8,לשם,7290120320468,מרקיות גדול רקע כחול ספיר 10 יח',16,8.9
4239,8,לשם,7290120320604,תערובת להכנת עוגה בטעם וניל,16,17.9
4241,8,לשם,7291049220259,שערות סבתא בדלי חד קרן 50 גרם,16,14.9
4242,8,לשם,7296051104146,סכין מדורגת רב דימושי,16,15.9
4243,8,לשם,8000380004669,וופל לואקר שוקו 200 גר' *6,16,15.9
4244,8,לשם,8005110002557,רוטב עגבניות לפסטה MUTTI,16,15.9
4245,8,לשם,8700216418287,הד&שולדרס 2 ב -1 מנוטרל 625 גרם,16,29.9
4246,8,לשם,8719200998094,מזולה לאפייה טעם חמאה 200 גר,16,7.9
4247,8,לשם,8851613101378,נוזל קוקוס 250 מל(שופרסל),16,9.9
4248,8,לשם,8934878081811,"דפי אורז 22 ס""מ 400 גר' גבי",16,16.9
4249,8,לשם,7290004194208,כרעיים קפוא מחפוד(עוף ירושלים ),15.812,38.9
4250,8,לשם,4075590,קציצות הבית פריים מיט,15.198,59.9
4251,8,לשם,7290005692413,פילה מדומה (6) חלק עוף ירושלים,15.186,59.9
4252,8,לשם,996094,סלרי אמריקאי חסלט,15,8.9
4253,8,לשם,77975094631,סניידרס סנדוויץ בייגלה במילוי קרם צ'דר,15,19.9
4254,8,לשם,77975095263,ליימן סניידרס שברי בייגלה צ'דר 319 ג',15,19.9
4255,8,לשם,788364066466,מעיין גומי מקלות גל חמוץ בטעם דובדבן 96 גר',15,10.9
4256,8,לשם,788364066473,גומי מקלות גל חמוץ בטעם אבטיח 96 גר',15,10.9
4258,8,לשם,835811009047,כפות פשוטות לבן,15,5.9
4259,8,לשם,3046920029759,שוקולד מריר 100 ג'90% לינדט,15,27.9
4260,8,לשם,4011800630515,חטיף דגנים עם שוקולד חלב ובננה שישיה 6 * 25 גרם,15,16.9
4261,8,לשם,4014400904376,סוכריות שטרק שוקולד,15,19.9
4262,8,לשם,4800888219510,דאב דאורדורנט סטיק מלפפונים,15,23.9
4263,8,לשם,5027148007970,"חיות פרווה 10 ס""מ (המתנות שלי)",15,22.9
4264,8,לשם,5029053538426,האגיס בגד ים 12-18,15,39.9
4265,8,לשם,5900020025647,פיטנס דגנים עם 135 ג' שוקולד חלב (אוסם),15,15.9
4266,8,לשם,5900020034991,קראנץ צדפים בטעם שוקולד 45 גר(אוסם),15,25.9
4267,8,לשם,5986736138031,נר מספר 3 (הבלון),15,4.5
4268,8,לשם,7290000058580,נסטלה קוקילידה 28X80 גרם,15,9.9
4269,8,לשם,7290000204512,מטליות לחות לריצפה לימון 10 יח,15,12.9
4270,8,לשם,7290000345307,תה ויסוצקי ארל גריי 50 יחידות,15,25.9
4271,8,לשם,7290000521008,יין סגל אדום יבש(קואופ טמפו,15,21.9
4272,8,לשם,7290001247730,ספרינג מנגו פחית(יפאו),15,5.9
4273,8,לשם,7290001468883,ריבת תות שדה צנצנת 820 גרם,15,17.9
4274,8,לשם,7290002007982,מזלגות מאה יח הנמל,15,8.9
4275,8,לשם,7290002008149,מדליק פחם מוצק 40 יח(שופרסל),15,6.9
4276,8,לשם,7290002253174,דורות שמיר קצוץ 70 גר'*32,15,12.9
4277,8,לשם,7290002814542,סנט מוריס אשפתון חזק במיוחד(ילג),15,12.9
4278,8,לשם,7290002814788,עלמה כיסוי ניילון עם גומי 33 יח',15,7.9
4279,8,לשם,7290002814832,שלישייה סבון אסלה כדוריות לוונדר,15,11.9
4280,8,לשם,7290004492762,תלמה נשנושים תירס,15,17.9
4281,8,לשם,7290005424403,אל סבון כיף אצות ים 1ל',15,12.9
4282,8,לשם,7290005896415,"בירה איגל 500 מ""ל ירוק טמפו",15,8.9
4283,8,לשם,7290006511751,פטריות מארז 3 יח' ויליפוד,15,11.9
4284,8,לשם,7290006992390,מטרנה דייסת וניל פרוביוטיקה 200 גר' אוסם,15,16.9
4285,8,לשם,7290008423045,ראס אל חנות 100 גר,15,19.9
4286,8,לשם,7290008636650,קמח מצה 500 גר' (מיה ),15,9.5
4287,8,לשם,7290008636995,גרעיני דלעת קלופים,15,9.9
4288,8,לשם,7290008644235,"עלי בייבי ""טעם הטבע""",15,12.9
4289,8,לשם,7290008909761,"בירה קרלסברג בודד 330 סמ""ק",15,9.9
4290,8,לשם,7290010154012,לימון כבוש ביטון 250 גר',15,15.9
4291,8,לשם,7290010300389,כריות יפניות 5 יח' אלפא (נאמן ),15,9.9
4292,8,לשם,7290010328093,ממרח חלווה 400 גר(מעיין),15,11.9
